PLATFORM_NUMBER,DATA_TYPE,FORMAT_VERSION,HANDBOOK_VERSION,DATA_CENTRE,DATE_CREATION,DATE_UPDATE,TECHNICAL_PARAMETER_NAME,TECHNICAL_PARAMETER_VALUE,CYCLE_NUMBER
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_Aux_volts,14.2,29.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRESSURE_InternalVacuum_COUNT,70,29.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,FLAG_System_NUMBER,4,29.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_InitialStabilizationDuringDescentToPark_dbar,1800.0,30.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_SurfaceOffsetCorrectedNotReset_1cBarResolution_dbar,5.4,30.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,NUMBER_ProfileSamples_COUNT,78,30.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_BatteryCPU_volts,6.7,30.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_Aux_volts,14.2,30.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRESSURE_InternalVacuum_COUNT,70,30.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,FLAG_System_NUMBER,4,30.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_InitialStabilizationDuringDescentToPark_dbar,1850.0,31.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_SurfaceOffsetCorrectedNotReset_1cBarResolution_dbar,5.3,31.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,NUMBER_ProfileSamples_COUNT,79,31.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_BatteryCPU_volts,6.7,31.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_Aux_volts,14.2,31.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRESSURE_InternalVacuum_COUNT,70,31.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,FLAG_System_NUMBER,4,31.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_InitialStabilizationDuringDescentToPark_dbar,1850.0,32.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_SurfaceOffsetCorrectedNotReset_1cBarResolution_dbar,5.1,32.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,NUMBER_ProfileSamples_COUNT,79,32.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_BatteryCPU_volts,6.7,32.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_Aux_volts,14.1,32.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRESSURE_InternalVacuum_COUNT,70,32.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,FLAG_System_NUMBER,4,32.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_InitialStabilizationDuringDescentToPark_dbar,1850.0,33.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_SurfaceOffsetCorrectedNotReset_1cBarResolution_dbar,5.3,33.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,NUMBER_ProfileSamples_COUNT,79,33.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_BatteryCPU_volts,6.7,33.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_Aux_volts,14.2,33.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRESSURE_InternalVacuum_COUNT,70,33.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,FLAG_System_NUMBER,4,33.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_InitialStabilizationDuringDescentToPark_dbar,1850.0,34.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_SurfaceOffsetCorrectedNotReset_1cBarResolution_dbar,5.3,34.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,NUMBER_ProfileSamples_COUNT,79,34.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_BatteryCPU_volts,6.7,34.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_Aux_volts,14.2,34.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRESSURE_InternalVacuum_COUNT,70,34.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,FLAG_System_NUMBER,4,34.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_InitialStabilizationDuringDescentToPark_dbar,1850.0,35.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_SurfaceOffsetCorrectedNotReset_1cBarResolution_dbar,5.3,35.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,NUMBER_ProfileSamples_COUNT,79,35.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_BatteryCPU_volts,6.7,35.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_Aux_volts,14.2,35.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRESSURE_InternalVacuum_COUNT,70,35.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,FLAG_System_NUMBER,4,35.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_InitialStabilizationDuringDescentToPark_dbar,1850.0,36.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_SurfaceOffsetCorrectedNotReset_1cBarResolution_dbar,5.4,36.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,NUMBER_ProfileSamples_COUNT,79,36.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_BatteryCPU_volts,6.7,36.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_Aux_volts,14.2,36.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRESSURE_InternalVacuum_COUNT,70,36.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,FLAG_System_NUMBER,4,36.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_InitialStabilizationDuringDescentToPark_dbar,1850.0,37.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_SurfaceOffsetCorrectedNotReset_1cBarResolution_dbar,5.3,37.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,NUMBER_ProfileSamples_COUNT,79,37.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_BatteryCPU_volts,6.7,37.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_Aux_volts,14.2,37.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRESSURE_InternalVacuum_COUNT,70,37.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,FLAG_System_NUMBER,4,37.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_InitialStabilizationDuringDescentToPark_dbar,1850.0,38.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_SurfaceOffsetCorrectedNotReset_1cBarResolution_dbar,5.3,38.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,NUMBER_ProfileSamples_COUNT,79,38.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_BatteryCPU_volts,6.7,38.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_Aux_volts,14.3,38.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRESSURE_InternalVacuum_COUNT,69,38.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,FLAG_System_NUMBER,4,38.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_InitialStabilizationDuringDescentToPark_dbar,1850.0,39.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_SurfaceOffsetCorrectedNotReset_1cBarResolution_dbar,5.4,39.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,NUMBER_ProfileSamples_COUNT,79,39.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_BatteryCPU_volts,6.7,39.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_Aux_volts,14.2,39.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRESSURE_InternalVacuum_COUNT,70,39.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,FLAG_System_NUMBER,4,39.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_InitialStabilizationDuringDescentToPark_dbar,1850.0,40.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_SurfaceOffsetCorrectedNotReset_1cBarResolution_dbar,5.3,40.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,NUMBER_ProfileSamples_COUNT,79,40.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_BatteryCPU_volts,6.7,40.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_Aux_volts,14.2,40.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRESSURE_InternalVacuum_COUNT,70,40.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,FLAG_System_NUMBER,4,40.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_InitialStabilizationDuringDescentToPark_dbar,1850.0,41.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_SurfaceOffsetCorrectedNotReset_1cBarResolution_dbar,5.3,41.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,NUMBER_ProfileSamples_COUNT,79,41.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_BatteryCPU_volts,6.7,41.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_Aux_volts,14.3,41.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRESSURE_InternalVacuum_COUNT,69,41.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,FLAG_System_NUMBER,4,41.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_InitialStabilizationDuringDescentToPark_dbar,1850.0,42.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_SurfaceOffsetCorrectedNotReset_1cBarResolution_dbar,5.3,42.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,NUMBER_ProfileSamples_COUNT,79,42.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_BatteryCPU_volts,6.7,42.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_Aux_volts,14.2,42.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRESSURE_InternalVacuum_COUNT,69,42.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,FLAG_System_NUMBER,4,42.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_InitialStabilizationDuringDescentToPark_dbar,1850.0,43.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_SurfaceOffsetCorrectedNotReset_1cBarResolution_dbar,5.3,43.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,NUMBER_ProfileSamples_COUNT,79,43.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_BatteryCPU_volts,6.7,43.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_Aux_volts,14.2,43.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRESSURE_InternalVacuum_COUNT,69,43.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,FLAG_System_NUMBER,4,43.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_InitialStabilizationDuringDescentToPark_dbar,1850.0,44.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_SurfaceOffsetCorrectedNotReset_1cBarResolution_dbar,5.4,44.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,NUMBER_ProfileSamples_COUNT,79,44.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_BatteryCPU_volts,6.7,44.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_Aux_volts,14.2,44.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRESSURE_InternalVacuum_COUNT,70,44.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,FLAG_System_NUMBER,4,44.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_InitialStabilizationDuringDescentToPark_dbar,1850.0,45.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_SurfaceOffsetCorrectedNotReset_1cBarResolution_dbar,5.4,45.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,NUMBER_ProfileSamples_COUNT,79,45.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_BatteryCPU_volts,6.7,45.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_Aux_volts,14.2,45.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRESSURE_InternalVacuum_COUNT,69,45.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,FLAG_System_NUMBER,4,45.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_InitialStabilizationDuringDescentToPark_dbar,1850.0,46.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_SurfaceOffsetCorrectedNotReset_1cBarResolution_dbar,5.3,46.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,NUMBER_ProfileSamples_COUNT,79,46.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_BatteryCPU_volts,6.7,46.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_Aux_volts,14.2,46.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRESSURE_InternalVacuum_COUNT,70,46.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,FLAG_System_NUMBER,4,46.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_InitialStabilizationDuringDescentToPark_dbar,1850.0,47.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_SurfaceOffsetCorrectedNotReset_1cBarResolution_dbar,5.3,47.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,NUMBER_ProfileSamples_COUNT,79,47.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_BatteryCPU_volts,6.7,47.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_Aux_volts,14.3,47.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRESSURE_InternalVacuum_COUNT,70,47.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,FLAG_System_NUMBER,4,47.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_InitialStabilizationDuringDescentToPark_dbar,1850.0,48.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_SurfaceOffsetCorrectedNotReset_1cBarResolution_dbar,5.3,48.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,NUMBER_ProfileSamples_COUNT,79,48.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_BatteryCPU_volts,6.7,48.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_Aux_volts,14.2,48.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRESSURE_InternalVacuum_COUNT,69,48.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,FLAG_System_NUMBER,4,48.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_InitialStabilizationDuringDescentToPark_dbar,1850.0,49.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_SurfaceOffsetCorrectedNotReset_1cBarResolution_dbar,5.3,49.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,NUMBER_ProfileSamples_COUNT,79,49.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_BatteryCPU_volts,6.7,49.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_Aux_volts,14.2,49.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRESSURE_InternalVacuum_COUNT,69,49.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,FLAG_System_NUMBER,4,49.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_InitialStabilizationDuringDescentToPark_dbar,1850.0,50.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_SurfaceOffsetCorrectedNotReset_1cBarResolution_dbar,5.4,50.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,NUMBER_ProfileSamples_COUNT,79,50.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_BatteryCPU_volts,6.7,50.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_Aux_volts,14.2,50.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRESSURE_InternalVacuum_COUNT,69,50.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,FLAG_System_NUMBER,4,50.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_InitialStabilizationDuringDescentToPark_dbar,1850.0,51.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_SurfaceOffsetCorrectedNotReset_1cBarResolution_dbar,5.4,51.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,NUMBER_ProfileSamples_COUNT,79,51.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_BatteryCPU_volts,6.7,51.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_Aux_volts,14.2,51.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRESSURE_InternalVacuum_COUNT,69,51.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,FLAG_System_NUMBER,4,51.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_InitialStabilizationDuringDescentToPark_dbar,1850.0,52.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_SurfaceOffsetCorrectedNotReset_1cBarResolution_dbar,5.3,52.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,NUMBER_ProfileSamples_COUNT,79,52.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_BatteryCPU_volts,6.7,52.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_Aux_volts,14.3,52.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRESSURE_InternalVacuum_COUNT,69,52.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,FLAG_System_NUMBER,4,52.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_InitialStabilizationDuringDescentToPark_dbar,1850.0,53.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_SurfaceOffsetCorrectedNotReset_1cBarResolution_dbar,5.3,53.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,NUMBER_ProfileSamples_COUNT,79,53.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_BatteryCPU_volts,6.7,53.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_Aux_volts,14.2,53.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRESSURE_InternalVacuum_COUNT,69,53.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,FLAG_System_NUMBER,4,53.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_InitialStabilizationDuringDescentToPark_dbar,1800.0,54.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_SurfaceOffsetCorrectedNotReset_1cBarResolution_dbar,5.3,54.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,NUMBER_ProfileSamples_COUNT,78,54.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_BatteryCPU_volts,6.7,54.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_Aux_volts,14.3,54.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRESSURE_InternalVacuum_COUNT,69,54.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,FLAG_System_NUMBER,4,54.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_InitialStabilizationDuringDescentToPark_dbar,1850.0,55.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_SurfaceOffsetCorrectedNotReset_1cBarResolution_dbar,5.4,55.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,NUMBER_ProfileSamples_COUNT,79,55.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_BatteryCPU_volts,6.7,55.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_Aux_volts,14.2,55.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRESSURE_InternalVacuum_COUNT,69,55.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,FLAG_System_NUMBER,4,55.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_InitialStabilizationDuringDescentToPark_dbar,1800.0,56.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_SurfaceOffsetCorrectedNotReset_1cBarResolution_dbar,5.4,56.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,NUMBER_ProfileSamples_COUNT,78,56.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_BatteryCPU_volts,6.7,56.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_Aux_volts,14.2,56.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRESSURE_InternalVacuum_COUNT,69,56.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,FLAG_System_NUMBER,4,56.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_InitialStabilizationDuringDescentToPark_dbar,1800.0,57.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_SurfaceOffsetCorrectedNotReset_1cBarResolution_dbar,5.3,57.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,NUMBER_ProfileSamples_COUNT,78,57.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_BatteryCPU_volts,6.7,57.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_Aux_volts,14.3,57.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRESSURE_InternalVacuum_COUNT,69,57.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,FLAG_System_NUMBER,4,57.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_InitialStabilizationDuringDescentToPark_dbar,1800.0,58.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_SurfaceOffsetCorrectedNotReset_1cBarResolution_dbar,5.4,58.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,NUMBER_ProfileSamples_COUNT,78,58.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_BatteryCPU_volts,6.7,58.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_Aux_volts,14.2,58.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRESSURE_InternalVacuum_COUNT,70,58.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,FLAG_System_NUMBER,4,58.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_InitialStabilizationDuringDescentToPark_dbar,1800.0,59.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_SurfaceOffsetCorrectedNotReset_1cBarResolution_dbar,5.3,59.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,NUMBER_ProfileSamples_COUNT,78,59.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_BatteryCPU_volts,6.7,59.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_Aux_volts,14.2,59.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRESSURE_InternalVacuum_COUNT,69,59.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,FLAG_System_NUMBER,4,59.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_InitialStabilizationDuringDescentToPark_dbar,1800.0,60.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_SurfaceOffsetCorrectedNotReset_1cBarResolution_dbar,5.3,60.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,NUMBER_ProfileSamples_COUNT,78,60.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_BatteryCPU_volts,6.7,60.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,VOLTAGE_Aux_volts,14.2,60.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRESSURE_InternalVacuum_COUNT,69,60.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,FLAG_System_NUMBER,4,60.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_InitialStabilizationDuringDescentToPark_dbar,1800.0,61.0
1900683,Argo technical data,3.1,1.2,AO,20210428203909,20210428203909,PRES_SurfaceOffsetCorrectedNotReset_1cBarResolution_dbar,5.3,61.0
