platform_number,project_name,pi_name,data_centre,cycle_number,juld,latitude,longitude,pres,temp,psal,pres_qc,temp_qc,psal_qc
1900683,US ARGO PROJECT,BRECK OWENS,AO,1.0,2006-02-25 13:15:56.000000000,-49.577999114990234,6.633999824523926,1600.0,2.132999897003174,34.75104904174805,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,1.0,2006-02-25 13:15:56.000000000,-49.577999114990234,6.633999824523926,1650.0,2.111999988555908,34.752010345458984,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,5.0,4.46999979019165,33.778160095214844,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,10.0,4.461999893188477,33.778900146484375,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,15.0,4.4670000076293945,33.779109954833984,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,20.0,4.460999965667725,33.77920913696289,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,25.0,4.449999809265137,33.77988052368164,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,30.0,4.455999851226807,33.780029296875,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,35.0,4.453999996185303,33.7801399230957,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,40.0,4.447000026702881,33.78097152709961,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,45.0,4.447999954223633,33.78023910522461,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,50.0,4.435999870300293,33.7806282043457,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,55.0,4.454999923706055,33.77975845336914,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,60.0,4.414999961853027,33.781681060791016,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,65.0,4.276000022888184,33.7877311706543,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,70.0,4.239999771118164,33.78956985473633,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,75.0,4.210999965667725,33.78916931152344,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,80.0,4.151000022888184,33.796051025390625,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,85.0,3.8389999866485596,33.80168151855469,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,90.0,3.6059999465942383,33.813629150390625,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,95.0,3.5230000019073486,33.81563949584961,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,100.0,3.0290000438690186,33.83850860595703,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,105.0,2.6029999256134033,33.85552978515625,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,110.0,2.181999921798706,33.87974166870117,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,115.0,2.049999952316284,33.89162063598633,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,120.0,2.0199999809265137,33.89453125,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,125.0,1.9450000524520874,33.903839111328125,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,130.0,1.9049999713897705,33.91539001464844,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,135.0,1.9390000104904175,33.936370849609375,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,140.0,1.9199999570846558,33.954349517822266,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,145.0,1.902999997138977,33.97404861450195,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,150.0,1.9049999713897705,33.99259948730469,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,155.0,1.9270000457763672,33.998199462890625,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,160.0,1.9709999561309814,34.01813888549805,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,165.0,1.965999960899353,34.033748626708984,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,170.0,1.9819999933242798,34.04323959350586,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,175.0,2.0250000953674316,34.05818176269531,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,180.0,2.069000005722046,34.07283020019531,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,185.0,2.13100004196167,34.089439392089844,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,190.0,2.1610000133514404,34.101688385009766,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,195.0,2.178999900817871,34.11003875732422,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,200.0,2.178999900817871,34.111289978027344,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,220.0,2.138000011444092,34.12879943847656,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,240.0,2.196000099182129,34.16297149658203,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,260.0,2.2130000591278076,34.1879997253418,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,280.0,2.2249999046325684,34.206031799316406,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,300.0,2.2320001125335693,34.221858978271484,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,320.0,2.2739999294281006,34.25162124633789,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,340.0,2.3589999675750732,34.28491973876953,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,360.0,2.38100004196167,34.31098937988281,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,380.0,2.3889999389648438,34.33205032348633,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,400.0,2.384999990463257,34.34613037109375,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,450.0,2.3440001010894775,34.40304183959961,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,500.0,2.3350000381469727,34.43503189086914,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,550.0,2.3340001106262207,34.46501159667969,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,600.0,2.3440001010894775,34.50606155395508,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,650.0,2.319000005722046,34.52605056762695,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,700.0,2.302000045776367,34.551029205322266,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,750.0,2.2929999828338623,34.58491897583008,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,800.0,2.3429999351501465,34.619998931884766,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,850.0,2.3459999561309814,34.640960693359375,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,900.0,2.364000082015991,34.66305160522461,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,950.0,2.3389999866485596,34.67694091796875,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,1000.0,2.377000093460083,34.69704055786133,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,1050.0,2.359999895095825,34.710018157958984,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,1100.0,2.3570001125335693,34.72319030761719,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,1150.0,2.259000062942505,34.71997833251953,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,1200.0,2.2769999504089355,34.736061096191406,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,1250.0,2.249000072479248,34.74208068847656,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,1300.0,2.2090001106262207,34.747039794921875,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,1350.0,2.196000099182129,34.75300979614258,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,1400.0,2.190999984741211,34.759090423583984,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,1450.0,2.1480000019073486,34.758121490478516,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,1500.0,2.0899999141693115,34.75905990600586,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,1550.0,2.059000015258789,34.76005172729492,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,1600.0,2.0380001068115234,34.764060974121094,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,1650.0,2.009999990463257,34.765140533447266,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,1700.0,1.9459999799728394,34.764060974121094,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,1750.0,1.9129999876022339,34.76408004760742,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,2.0,2006-03-07 13:01:06.000000256,-50.67599868774414,6.146999835968018,1800.0,1.8739999532699585,34.76401901245117,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,5.0,4.890999794006348,33.742000579833984,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,10.0,4.890999794006348,33.742000579833984,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,15.0,4.890999794006348,33.742000579833984,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,20.0,4.890999794006348,33.74298095703125,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,25.0,4.892000198364258,33.74203872680664,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,30.0,4.889999866485596,33.74203872680664,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,35.0,4.888000011444092,33.74296188354492,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,40.0,4.889999866485596,33.743011474609375,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,45.0,4.888999938964844,33.743080139160156,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,50.0,4.885000228881836,33.74298095703125,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,55.0,4.886000156402588,33.74300003051758,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,60.0,4.886000156402588,33.74298095703125,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,65.0,4.88700008392334,33.74300003051758,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,70.0,4.88700008392334,33.74319076538086,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,75.0,4.876999855041504,33.743011474609375,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,80.0,4.875999927520752,33.742149353027344,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,85.0,4.868000030517578,33.74504852294922,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,90.0,4.288000106811523,33.775699615478516,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,95.0,4.050000190734863,33.78628158569336,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,100.0,3.7290000915527344,33.80445098876953,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,105.0,3.4519999027252197,33.81626892089844,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,110.0,3.134999990463257,33.83150100708008,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,115.0,2.859999895095825,33.846370697021484,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,120.0,2.6419999599456787,33.85808181762695,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,125.0,2.3410000801086426,33.8821907043457,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,130.0,2.2330000400543213,33.898590087890625,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,135.0,2.1579999923706055,33.92224884033203,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,140.0,2.1449999809265137,33.927310943603516,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,145.0,2.130000114440918,33.93423843383789,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,150.0,2.118000030517578,33.942909240722656,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,155.0,2.177999973297119,33.97050094604492,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,160.0,2.1549999713897705,33.98712158203125,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,165.0,2.1530001163482666,33.997589111328125,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,170.0,2.180000066757202,34.013851165771484,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,175.0,2.240999937057495,34.02901077270508,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,180.0,2.240999937057495,34.0340690612793,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,185.0,2.242000102996826,34.04090881347656,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,190.0,2.1489999294281006,34.04410934448242,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,195.0,2.0999999046325684,34.05046081542969,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,200.0,2.0829999446868896,34.05693817138672,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,220.0,2.312000036239624,34.109161376953125,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,240.0,2.2960000038146973,34.12879943847656,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,260.0,2.3510000705718994,34.15882873535156,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,280.0,2.3989999294281006,34.19804000854492,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,300.0,2.4010000228881836,34.22520065307617,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,320.0,2.371999979019165,34.247989654541016,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,340.0,2.384000062942505,34.27193832397461,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,360.0,2.4049999713897705,34.29907989501953,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,380.0,2.3970000743865967,34.31610107421875,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,400.0,2.384999990463257,34.33007049560547,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,450.0,2.38100004196167,34.380069732666016,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,500.0,2.367000102996826,34.41802978515625,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,550.0,2.368000030517578,34.4599609375,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,600.0,2.3970000743865967,34.50402069091797,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,650.0,2.3929998874664307,34.53491973876953,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,700.0,2.446000099182129,34.57304000854492,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,750.0,2.434999942779541,34.59605026245117,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,800.0,2.421999931335449,34.626041412353516,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,850.0,2.4049999713897705,34.64200973510742,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,900.0,2.4070000648498535,34.664119720458984,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,950.0,2.3510000705718994,34.66796112060547,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,1000.0,2.384000062942505,34.69205093383789,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,1050.0,2.3580000400543213,34.70106887817383,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,1100.0,2.3299999237060547,34.71004867553711,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,1150.0,2.309000015258789,34.72404861450195,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,1200.0,2.2850000858306885,34.73204040527344,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,1250.0,2.2639999389648438,34.74003982543945,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,1300.0,2.249000072479248,34.74409103393555,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,1350.0,2.2060000896453857,34.750038146972656,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,1400.0,2.186000108718872,34.75307846069336,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,1450.0,2.1449999809265137,34.757080078125,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,1500.0,2.1110000610351562,34.75910949707031,1,1,1
